"","taxon","family","genus","species","group","duration","growth.type","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","unit","method","region","country","stateprovince","lower_political","locality_description","latitude","longitude","elevation","visiting_date","GROWTHFORM","Area.based.photosynthesis..Aarea.","Flowering.date","Flowering.month","Height","Leaf.area","Leaf.Cmass","Leaf.Narea","Leaf.Nmass","Leaf.Pmass","Mass.based.photosynthesis..Amass.","seed.mass","Specific.leaf.area..SLA.","Stomatal.conductance..Gs.","wood.density"
"53","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (extratropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"54","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"55","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"57","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"58","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"59","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"61","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"62","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"63","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"64","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"65","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"66","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"67","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"m^2/kg^-1","leaf blade area per unit leaf dry mass",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"69","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"70","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"72","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"73","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"74","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"76","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"77","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"78","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"79","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"80","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"81","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"82","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"µmol·m-2·s-1","Light-saturated stomatal conductance","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"84","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"85","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"87","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"88","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"89","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"91","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"92","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"93","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"94","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"95","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"96","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"97","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mm²","actual measurement",NA,"Bolivia","La Chonta",NA,"Tropical moist forest of La Chonta","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"99","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,220.9342084,114.4110008,68.46863533,1653.371861,300.3840069,131.9885918,168.3954151,231.3455464,206.4755648,238.5032197,197.4289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
